id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,user_encoded,product_encoded,interaction
T014079,U006,P040,2026-07-27,12:39,Pemasukan,Fashion,1,50000,45000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,39,0.1
T014080,U005,P031,2026-08-12,19:07,Pemasukan,Laundry,6,12000,68400,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,30,0.6
T014080,U005,P035,2026-08-12,19:07,Pemasukan,Laundry,2,25000,47500,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,34,0.2
T014081,U006,P039,2025-11-12,10:42,Pemasukan,Fashion,2,120000,240000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T014082,U005,P031,2026-04-25,10:57,Pemasukan,Laundry,6,12000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.6
T014082,U005,P032,2026-04-25,10:57,Pemasukan,Laundry,6,15000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.6
T014083,U002,P015,2025-03-28,19:54,Pemasukan,Snack,3,10000,30000,Cash,Ramadan,Harga Normal,Berhasil,1,14,0.3
T014083,U002,P014,2025-03-28,19:54,Pemasukan,Snack,4,14000,56000,Cash,Ramadan,Harga Normal,Berhasil,1,13,0.4
T014084,U004,P027,2026-08-31,16:58,Pemasukan,Bakery,4,22000,79200,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,26,0.4
T014084,U004,P026,2026-08-31,16:58,Pemasukan,Bakery,3,18000,48600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,25,0.3
T014084,U004,P030,2026-08-31,16:58,Pengeluaran,Bakery,4,28000,100800,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,3,29,0.4
T014085,U003,P021,2024-12-23,14:26,Pemasukan,Frozen Food,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.3
T014086,U004,P028,2026-03-20,18:16,Pengeluaran,Bakery,4,15000,60000,QRIS,Lebaran,Harga Normal,Berhasil,3,27,0.4
T014087,U002,P012,2025-12-01,07:00,Pemasukan,Snack,5,18000,76500,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,11,0.5
T014087,U002,P006,2025-12-01,07:00,Pemasukan,Sembako,9,18000,137700,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,5,0.9
T014087,U002,P011,2025-12-01,07:00,Pemasukan,Snack,3,12000,30600,Cash,Tidak Ada Event,Diskon 15%,Berhasil,1,10,0.3
T014088,U003,P022,2026-03-07,15:21,Pemasukan,Frozen Food,5,15000,75000,QRIS,Ramadan,Harga Normal,Berhasil,2,21,0.5
T014089,U003,P018,2025-09-14,14:37,Pemasukan,Makanan,5,25000,118750,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,2,17,0.5
T014090,U006,P039,2025-05-02,21:12,Pemasukan,Fashion,1,120000,120000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T014090,U006,P037,2025-05-02,21:12,Pengeluaran,Fashion,1,90000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T014090,U006,P040,2025-05-02,21:12,Pemasukan,Fashion,2,50000,100000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014091,U001,P003,2024-08-09,22:53,Pemasukan,Minuman,4,18000,64800,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,2,0.4
T014091,U001,P004,2024-08-09,22:53,Pemasukan,Minuman,2,10000,18000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,3,0.2
T014091,U001,P005,2024-08-09,22:53,Pemasukan,Minuman,4,5000,18000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,4,0.4
T014092,U005,P032,2025-04-27,11:17,Pemasukan,Laundry,1,15000,15000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.1
T014092,U005,P034,2025-04-27,11:17,Pemasukan,Laundry,6,7000,42000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.6
T014093,U006,P036,2026-05-13,12:31,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T014093,U006,P038,2026-05-13,12:31,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T014094,U006,P039,2026-02-15,17:34,Pemasukan,Fashion,2,120000,240000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.2
T014095,U006,P040,2025-08-31,20:48,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014096,U004,P026,2026-12-28,13:03,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.4
T014097,U004,P030,2024-10-16,07:06,Pengeluaran,Bakery,3,28000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.3
T014097,U004,P027,2024-10-16,07:06,Pemasukan,Bakery,4,22000,88000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.4
T014098,U004,P026,2025-08-08,11:19,Pemasukan,Bakery,1,18000,18000,QRIS,8.8 Sale,Harga Normal,Berhasil,3,25,0.1
T014098,U004,P028,2025-08-08,11:19,Pemasukan,Bakery,1,15000,15000,QRIS,8.8 Sale,Harga Normal,Berhasil,3,27,0.1
T014099,U002,P015,2024-10-01,12:49,Pemasukan,Snack,5,10000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.5
T014100,U002,P010,2026-08-12,09:03,Pengeluaran,Sembako,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,9,0.7
T014100,U002,P013,2026-08-12,09:03,Pemasukan,Snack,5,15000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.5
T014101,U003,P022,2026-03-19,16:43,Pemasukan,Frozen Food,3,15000,42750,QRIS,Ramadan,Diskon 5%,Berhasil,2,21,0.3
T014101,U003,P016,2026-03-19,16:43,Pemasukan,Makanan,4,35000,133000,QRIS,Ramadan,Diskon 5%,Berhasil,2,15,0.4
T014102,U004,P030,2026-11-26,12:39,Pengeluaran,Bakery,2,28000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T014102,U004,P027,2026-11-26,12:39,Pemasukan,Bakery,3,22000,66000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.3
T014103,U003,P022,2026-10-16,12:30,Pemasukan,Frozen Food,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,21,0.4
T014103,U003,P019,2026-10-16,12:30,Pemasukan,Makanan,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.2
T014103,U003,P021,2026-10-16,12:30,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.5
T014104,U006,P038,2026-07-19,14:07,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
T014104,U006,P040,2026-07-19,14:07,Pemasukan,Fashion,1,50000,50000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014104,U006,P037,2026-07-19,14:07,Pemasukan,Fashion,2,90000,180000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T014105,U003,P019,2026-01-14,16:25,Pemasukan,Makanan,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.1
T014105,U003,P022,2026-01-14,16:25,Pengeluaran,Frozen Food,4,15000,60000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,21,0.4
T014105,U003,P025,2026-01-14,16:25,Pemasukan,Frozen Food,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.3
T014106,U003,P024,2025-06-14,18:04,Pemasukan,Frozen Food,5,22000,110000,Cash,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.5
T014107,U006,P040,2026-09-22,15:39,Pemasukan,Fashion,1,50000,47500,Cash,Tidak Ada Event,Diskon 5%,Berhasil,5,39,0.1
T014108,U006,P038,2026-08-01,21:11,Pemasukan,Fashion,2,75000,150000,Cash,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T014109,U006,P040,2026-12-03,16:03,Pemasukan,Fashion,1,50000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.1
T014109,U006,P036,2026-12-03,16:03,Pemasukan,Fashion,1,150000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.1
T014110,U006,P038,2026-03-28,21:01,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T014111,U001,P003,2026-09-07,19:59,Pengeluaran,Minuman,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.2
T014111,U001,P001,2026-09-07,19:59,Pemasukan,Minuman,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.1
T014112,U003,P018,2026-06-17,21:05,Pemasukan,Makanan,4,25000,85000,Transfer,Tidak Ada Event,Diskon 15%,Berhasil,2,17,0.4
T014113,U004,P029,2025-04-28,18:48,Pemasukan,Bakery,1,12000,12000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.1
T014113,U004,P030,2025-04-28,18:48,Pengeluaran,Bakery,2,28000,56000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T014114,U005,P035,2026-08-30,18:04,Pengeluaran,Laundry,7,25000,148750,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,4,34,0.7
T014115,U002,P006,2026-04-30,15:06,Pemasukan,Sembako,5,18000,90000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.5
T014115,U002,P011,2026-04-30,15:06,Pemasukan,Snack,3,12000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,1,10,0.3
T014116,U004,P026,2025-02-25,07:17,Pemasukan,Bakery,2,18000,36000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.2
T014116,U004,P027,2025-02-25,07:17,Pemasukan,Bakery,2,22000,44000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,26,0.2
T014116,U004,P030,2025-02-25,07:17,Pemasukan,Bakery,2,28000,56000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.2
T014117,U004,P027,2026-03-01,06:52,Pemasukan,Bakery,1,22000,22000,Cash,Ramadan,Harga Normal,Berhasil,3,26,0.1
T014117,U004,P029,2026-03-01,06:52,Pemasukan,Bakery,3,12000,36000,Cash,Ramadan,Harga Normal,Berhasil,3,28,0.3
T014117,U004,P026,2026-03-01,06:52,Pengeluaran,Bakery,4,18000,72000,Cash,Ramadan,Harga Normal,Berhasil,3,25,0.4
T014117,U004,P030,2026-03-01,06:52,Pemasukan,Bakery,1,28000,28000,Cash,Ramadan,Harga Normal,Berhasil,3,29,0.1
T014118,U005,P034,2026-03-28,08:19,Pemasukan,Laundry,6,7000,42000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,33,0.6
T014119,U005,P034,2025-07-07,19:41,Pemasukan,Laundry,1,7000,7000,Cash,7.7 Sale,Harga Normal,Berhasil,4,33,0.1
T014120,U004,P029,2025-02-08,10:23,Pemasukan,Bakery,3,12000,30600,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,3,28,0.3
T014120,U004,P026,2025-02-08,10:23,Pemasukan,Bakery,4,18000,61200,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,3,25,0.4
T014121,U006,P039,2026-02-24,14:41,Pemasukan,Fashion,1,120000,120000,Cash,Ramadan,Harga Normal,Berhasil,5,38,0.1
T014122,U003,P025,2025-05-02,13:23,Pemasukan,Frozen Food,5,25000,106250,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,2,24,0.5
T014122,U003,P016,2025-05-02,13:23,Pemasukan,Makanan,1,35000,29750,QRIS,Tidak Ada Event,Diskon 15%,Berhasil,2,15,0.1
T014123,U005,P035,2025-11-10,15:29,Pemasukan,Laundry,8,25000,200000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,34,0.8
T014123,U005,P032,2025-11-10,15:29,Pemasukan,Laundry,2,15000,30000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.2
T014124,U006,P040,2025-11-30,15:47,Pemasukan,Fashion,2,50000,100000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,39,0.2
T014124,U006,P037,2025-11-30,15:47,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T014125,U001,P002,2024-05-01,20:13,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,1,0.1
T014125,U001,P001,2024-05-01,20:13,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,0,0.3
T014125,U001,P004,2024-05-01,20:13,Pengeluaran,Minuman,2,10000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.2
T014126,U003,P020,2024-07-30,14:31,Pemasukan,Makanan,3,15000,45000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,19,0.3
T014127,U001,P005,2025-11-14,19:50,Pengeluaran,Minuman,1,5000,5000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T014128,U002,P009,2025-10-31,13:08,Pengeluaran,Sembako,1,28000,28000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.1
T014128,U002,P006,2025-10-31,13:08,Pemasukan,Sembako,10,18000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,1.0
T014129,U006,P039,2026-07-21,17:12,Pemasukan,Fashion,2,120000,216000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,5,38,0.2
T014130,U003,P018,2025-03-25,22:26,Pemasukan,Makanan,3,25000,75000,QRIS,Ramadan,Harga Normal,Berhasil,2,17,0.3
T014130,U003,P016,2025-03-25,22:26,Pengeluaran,Makanan,2,35000,70000,QRIS,Ramadan,Harga Normal,Berhasil,2,15,0.2
T014130,U003,P022,2025-03-25,22:26,Pemasukan,Frozen Food,4,15000,60000,QRIS,Ramadan,Harga Normal,Berhasil,2,21,0.4
T014131,U004,P029,2025-04-06,06:34,Pemasukan,Bakery,3,12000,36000,QRIS,Lebaran,Harga Normal,Berhasil,3,28,0.3
T014131,U004,P026,2025-04-06,06:34,Pemasukan,Bakery,3,18000,54000,QRIS,Lebaran,Harga Normal,Berhasil,3,25,0.3
T014131,U004,P027,2025-04-06,06:34,Pemasukan,Bakery,4,22000,88000,QRIS,Lebaran,Harga Normal,Berhasil,3,26,0.4
T014132,U001,P005,2026-05-03,21:27,Pemasukan,Minuman,4,5000,20000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.4
T014132,U001,P003,2026-05-03,21:27,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,2,0.3
T014132,U001,P004,2026-05-03,21:27,Pemasukan,Minuman,4,10000,40000,Cash,Tidak Ada Event,Harga Normal,Berhasil,0,3,0.4
T014133,U003,P016,2024-10-12,22:30,Pemasukan,Makanan,1,35000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.1
T014133,U003,P023,2024-10-12,22:30,Pemasukan,Frozen Food,5,18000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,22,0.5
T014133,U003,P018,2024-10-12,22:30,Pengeluaran,Makanan,1,25000,25000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.1
T014133,U003,P022,2024-10-12,22:30,Pemasukan,Frozen Food,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,21,0.5
T014134,U005,P033,2026-02-21,16:03,Pemasukan,Laundry,2,12000,24000,Transfer,Ramadan,Harga Normal,Berhasil,4,32,0.2
T014134,U005,P034,2026-02-21,16:03,Pemasukan,Laundry,4,7000,28000,Transfer,Ramadan,Harga Normal,Berhasil,4,33,0.4
T014135,U002,P009,2026-08-29,09:54,Pemasukan,Sembako,7,28000,196000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,8,0.7
T014135,U002,P013,2026-08-29,09:54,Pemasukan,Snack,5,15000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.5
T014135,U002,P008,2026-08-29,09:54,Pemasukan,Sembako,7,16000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.7
T014136,U005,P031,2025-12-25,13:06,Pemasukan,Laundry,8,12000,96000,Cash,Natal,Harga Normal,Berhasil,4,30,0.8
T014136,U005,P032,2025-12-25,13:06,Pengeluaran,Laundry,1,15000,15000,Cash,Natal,Harga Normal,Berhasil,4,31,0.1
T014136,U005,P033,2025-12-25,13:06,Pemasukan,Laundry,5,12000,60000,Cash,Natal,Harga Normal,Berhasil,4,32,0.5
T014137,U001,P005,2026-11-24,21:32,Pemasukan,Minuman,1,5000,5000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,0,4,0.1
T014138,U006,P037,2025-09-25,20:15,Pemasukan,Fashion,1,90000,90000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.1
T014138,U006,P038,2025-09-25,20:15,Pemasukan,Fashion,2,75000,150000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.2
T014139,U002,P015,2026-02-20,20:55,Pemasukan,Snack,3,10000,30000,QRIS,Ramadan,Harga Normal,Dibatalkan,1,14,0.3
T014139,U002,P011,2026-02-20,20:55,Pemasukan,Snack,1,12000,12000,QRIS,Ramadan,Harga Normal,Dibatalkan,1,10,0.1
T014140,U006,P037,2026-07-01,13:48,Pemasukan,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T014141,U002,P013,2025-11-27,19:26,Pengeluaran,Snack,4,15000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.4
T014142,U004,P028,2025-04-08,09:43,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T014142,U004,P026,2025-04-08,09:43,Pemasukan,Bakery,4,18000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.4
T014143,U003,P016,2025-05-23,12:28,Pemasukan,Makanan,1,35000,35000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,15,0.1
T014143,U003,P018,2025-05-23,12:28,Pemasukan,Makanan,2,25000,50000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.2
T014144,U005,P031,2025-08-31,15:46,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.6
T014144,U005,P033,2025-08-31,15:46,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.7
T014145,U002,P008,2026-11-06,19:39,Pemasukan,Sembako,7,16000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,0.7
T014146,U004,P029,2025-05-03,10:31,Pemasukan,Bakery,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T014147,U003,P024,2026-07-08,20:26,Pengeluaran,Frozen Food,5,22000,110000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,23,0.5
T014148,U006,P039,2025-09-08,10:17,Pemasukan,Fashion,1,120000,120000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,38,0.1
T014148,U006,P037,2025-09-08,10:17,Pengeluaran,Fashion,2,90000,180000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,36,0.2
T014148,U006,P036,2025-09-08,10:17,Pemasukan,Fashion,2,150000,300000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,35,0.2
T014149,U002,P014,2026-03-26,10:51,Pengeluaran,Snack,5,14000,70000,Cash,Lebaran,Harga Normal,Berhasil,1,13,0.5
T014150,U004,P028,2026-09-27,13:20,Pemasukan,Bakery,2,15000,30000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,27,0.2
T014150,U004,P026,2026-09-27,13:20,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,3,25,0.2
T014151,U001,P001,2025-12-28,21:47,Pemasukan,Minuman,1,15000,14250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,0,0,0.1
T014152,U004,P029,2025-05-19,07:55,Pemasukan,Bakery,2,12000,24000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,28,0.2
T014152,U004,P030,2025-05-19,07:55,Pemasukan,Bakery,1,28000,28000,Cash,Tidak Ada Event,Harga Normal,Berhasil,3,29,0.1
T014153,U002,P012,2025-06-09,20:50,Pemasukan,Snack,4,18000,68400,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,1,11,0.4
T014153,U002,P008,2025-06-09,20:50,Pemasukan,Sembako,9,16000,136800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,1,7,0.9
T014154,U005,P031,2025-02-19,18:21,Pemasukan,Laundry,2,12000,22800,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,30,0.2
T014154,U005,P032,2025-02-19,18:21,Pemasukan,Laundry,7,15000,99750,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,31,0.7
T014154,U005,P033,2025-02-19,18:21,Pemasukan,Laundry,8,12000,91200,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,32,0.8
T014154,U005,P034,2025-02-19,18:21,Pemasukan,Laundry,5,7000,33250,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,33,0.5
T014155,U006,P039,2026-06-09,18:13,Pengeluaran,Fashion,2,120000,228000,Cash,Tidak Ada Event,Diskon 5%,Berhasil,5,38,0.2
T014156,U002,P013,2024-11-03,14:29,Pemasukan,Snack,4,15000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,12,0.4
T014156,U002,P012,2024-11-03,14:29,Pemasukan,Snack,6,18000,108000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,11,0.6
T014156,U002,P015,2024-11-03,14:29,Pemasukan,Snack,6,10000,60000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.6
T014157,U005,P032,2026-06-06,13:00,Pengeluaran,Laundry,4,15000,60000,QRIS,6.6 Sale,Harga Normal,Berhasil,4,31,0.4
T014157,U005,P033,2026-06-06,13:00,Pemasukan,Laundry,2,12000,24000,QRIS,6.6 Sale,Harga Normal,Berhasil,4,32,0.2
T014158,U002,P012,2024-04-16,15:40,Pemasukan,Snack,2,18000,36000,Transfer,Lebaran,Harga Normal,Berhasil,1,11,0.2
T014159,U005,P033,2026-07-02,16:00,Pemasukan,Laundry,7,12000,84000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,32,0.7
T014159,U005,P032,2026-07-02,16:00,Pemasukan,Laundry,1,15000,15000,Cash,Tidak Ada Event,Harga Normal,Berhasil,4,31,0.1
T014160,U005,P031,2025-03-07,16:02,Pemasukan,Laundry,8,12000,96000,QRIS,Ramadan,Harga Normal,Berhasil,4,30,0.8
T014160,U005,P034,2025-03-07,16:02,Pengeluaran,Laundry,4,7000,28000,QRIS,Ramadan,Harga Normal,Berhasil,4,33,0.4
T014160,U005,P032,2025-03-07,16:02,Pemasukan,Laundry,1,15000,15000,QRIS,Ramadan,Harga Normal,Berhasil,4,31,0.1
T014160,U005,P035,2025-03-07,16:02,Pemasukan,Laundry,2,25000,50000,QRIS,Ramadan,Harga Normal,Berhasil,4,34,0.2
T014161,U006,P036,2026-10-10,19:45,Pemasukan,Fashion,2,150000,300000,Transfer,10.10 Sale,Harga Normal,Berhasil,5,35,0.2
T014162,U002,P006,2025-12-31,12:58,Pemasukan,Sembako,7,18000,126000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,5,0.7
T014163,U005,P031,2026-10-27,10:19,Pemasukan,Laundry,4,12000,45600,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,30,0.4
T014163,U005,P033,2026-10-27,10:19,Pemasukan,Laundry,4,12000,45600,QRIS,Tidak Ada Event,Diskon 5%,Berhasil,4,32,0.4
T014164,U005,P031,2025-09-24,16:04,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,4,30,0.7
T014165,U003,P025,2025-02-12,21:11,Pemasukan,Frozen Food,4,25000,95000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,2,24,0.4
T014165,U003,P017,2025-02-12,21:11,Pemasukan,Makanan,1,20000,19000,Transfer,Tidak Ada Event,Diskon 5%,Berhasil,2,16,0.1
T014166,U003,P021,2025-04-16,22:06,Pemasukan,Frozen Food,2,18000,36000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,20,0.2
T014167,U004,P027,2026-12-10,13:15,Pemasukan,Bakery,1,22000,20900,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,26,0.1
T014167,U004,P028,2026-12-10,13:15,Pemasukan,Bakery,2,15000,28500,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,27,0.2
T014167,U004,P030,2026-12-10,13:15,Pemasukan,Bakery,4,28000,106400,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,29,0.4
T014167,U004,P026,2026-12-10,13:15,Pemasukan,Bakery,1,18000,17100,Cash,Tidak Ada Event,Diskon 5%,Berhasil,3,25,0.1
T014168,U003,P017,2026-07-19,15:47,Pemasukan,Makanan,1,20000,20000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,16,0.1
T014168,U003,P018,2026-07-19,15:47,Pemasukan,Makanan,3,25000,75000,Transfer,Tidak Ada Event,Harga Normal,Berhasil,2,17,0.3
T014169,U002,P008,2025-01-01,17:05,Pengeluaran,Sembako,5,16000,80000,QRIS,Tahun Baru,Harga Normal,Berhasil,1,7,0.5
T014170,U002,P008,2025-01-10,13:44,Pengeluaran,Sembako,10,16000,160000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,7,1.0
T014170,U002,P015,2025-01-10,13:44,Pemasukan,Snack,2,10000,20000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,14,0.2
T014170,U002,P007,2025-01-10,13:44,Pemasukan,Sembako,7,70000,490000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,1,6,0.7
T014171,U001,P004,2026-05-28,19:37,Pemasukan,Minuman,1,10000,9000,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,3,0.1
T014171,U001,P003,2026-05-28,19:37,Pemasukan,Minuman,3,18000,48600,QRIS,Tidak Ada Event,Diskon 10%,Berhasil,0,2,0.3
T014172,U003,P019,2025-11-07,17:56,Pemasukan,Makanan,4,28000,112000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,18,0.4
T014172,U003,P025,2025-11-07,17:56,Pemasukan,Frozen Food,3,25000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,2,24,0.3
T014173,U003,P017,2025-03-11,19:59,Pemasukan,Makanan,2,20000,40000,Transfer,Ramadan,Harga Normal,Berhasil,2,16,0.2
T014173,U003,P024,2025-03-11,19:59,Pemasukan,Frozen Food,2,22000,44000,Transfer,Ramadan,Harga Normal,Berhasil,2,23,0.2
T014173,U003,P016,2025-03-11,19:59,Pemasukan,Makanan,4,35000,140000,Transfer,Ramadan,Harga Normal,Berhasil,2,15,0.4
T014174,U006,P038,2026-06-19,15:48,Pengeluaran,Fashion,1,75000,75000,QRIS,Tidak Ada Event,Harga Normal,Berhasil,5,37,0.1
